Db,Source,originalsource,Site,Habitat_type,Latitude,Longitude,Site_name,Plot,sitename,Soil_type,Year collected,Depth,U_depth_cm,L_depth_cm,Center Depth (cm),BD_reported_g_cm3,Gamma Year,fractionC,fractionOM,fraction inorgC,fracCmodeled,fractionN,,notes,DOI,,N_perc,OC_perc,C/N,,C density,N density mg cm-3,C:N=15,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 17.0,,,,,,,22.4766,0.8477788,,0.026298942,,,,0.000976636,,,,,0.097663634,2.629894211,26.92808065,,,0.082797158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 17.5,,,,,,,23.1425,0.831879867,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 19.0,,,,,,,23.8084,1.222066179,,0.024925253,,,,0.000956863,,,,,0.095686307,2.492525345,26.04892395,,,0.116935,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 19.5,,,,,,,24.4743,0.831217412,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 19.0,,,,,,,25.1402,1.00809304,,0.016164902,,,,0.000527551,,,,,0.052755054,1.616490181,30.64142773,,,0.053182003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 19.5,,,,,,,25.8061,1.477774017,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 20.0,,,,,,,26.472,1.320772055,,0.011693244,,,,0.000368885,,,,,0.036888519,1.169324397,31.69887091,,,0.048721325,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 21,,,,,,,26.99815,1.266118148,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 22,,,,,,,28.33145,1.207159605,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 23,,,,,,,29.66475,1.520169847,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 24,,,,,,,30.99805,0.996167516,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 25,,,,,,,32.33135,1.116734424,,0.025580918,,,,0.00082944,,,,,0.082944022,2.558091772,30.84118308,,,0.092626445,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 26,,,,,,,33.66465,1.158137895,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 27,,,,,,,34.99795,1.17072455,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 28,,,,,,,36.33125,1.297253558,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 29,,,,,,,37.66455,1.083280419,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 30,,,,,,,38.99785,1.281023397,,0.017980888,,,,0.000594128,,,,,0.059412803,1.798088819,30.26433247,,,0.076109191,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 31,,,,,,,40.33115,0.975962622,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 32,,,,,,,41.66445,1.10547268,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 33,,,,,,,42.99775,0.972650344,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 34,,,,,,,44.33105,1.166087361,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 35,,,,,,,45.66435,1.120046701,,0.023430743,,,,0.000714583,,,,,0.071458342,2.343074257,32.78937336,,,0.08003668,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 36,,,,,,,46.99765,1.021340826,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 37,,,,,,,48.33095,1.191260672,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 38,,,,,,,49.66425,1.437362904,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 39,,,,,,,50.99755,0.98225595,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 40,,,,,,,52.33085,1.27174902,,0.028047129,,,,0.001037941,,,,,0.1037941,2.804712904,27.02189137,,,0.132000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 41,,,,,,,53.66415,1.04750782,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 42,,,,,,,54.99745,1.190598216,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 43,,,,,,,56.33075,1.202191188,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 44,,,,,,,57.66405,1.081293052,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 45,,,,,,,58.99735,1.103154085,,0.023869752,,,,0.001003832,,,,,0.1003832,2.386975248,23.77863271,,,0.110738137,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 46,,,,,,,60.33065,1.073674814,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 47,,,,,,,61.66395,0.991861555,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 48,,,,,,,62.99725,1.134289496,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 49,,,,,,,64.33055,1.217758893,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 50,,,,,,,65.66385,1.122696524,,0.033057983,,,,0.001303159,,,,,0.130315864,3.305798335,25.36758175,,,0.146305168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 51,,,,,,,66.99715,1.069368853,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 52,,,,,,,68.33045,1.059763247,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 53,,,,,,,69.66375,1.24491957,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 54,,,,,,,70.99705,0.985236999,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 55,,,,,,,72.33035,0.990536644,,0.035452837,,,,0.001313675,,,,,0.131367498,3.54528369,26.9875254,,,0.130124321,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 56,,,,,,,73.66365,1.096198302,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 57,,,,,,,74.99695,1.175692967,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 58,,,,,,,76.33025,0.952776678,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 59,,,,,,,77.66355,0.825253987,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 60,,,,,,,78.99685,1.023990648,,0.03662767,,,,0.001078551,,,,,0.107855129,3.662766978,33.96006302,,,0.110442644,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 61,,,,,,,80.33015,0.95840755,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 62,,,,,,,81.66345,1.040220809,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 63,,,,,,,82.99675,1.080961825,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 64,,,,,,,84.33005,1.248563076,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 65,,,,,,,85.66335,1.064069208,,0.041269014,,,,0.001239829,,,,,0.123982898,4.12690142,33.28605383,,,0.131926384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 66,,,,,,,86.99665,1.170062095,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 67,,,,,,,88.32995,1.079305686,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 68,,,,,,,89.66325,0.902098829,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 69,,,,,,,90.99655,1.130314762,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 70,,,,,,,92.32985,0.925947229,,0.04668594,,,,0.001195513,,,,,0.119551274,4.668593985,39.05097651,,,0.110698171,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 71,,,,,,,93.66315,0.902761285,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 72,,,,,,,94.99645,0.987886822,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 73,,,,,,,96.32975,1.004573514,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 74,,,,,,,97.66305,1.046575182,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 75,,,,,,,98.99635,0.971414302,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 76,,,,,,,100.32965,1.212371242,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 77,,,,,,,101.66295,0.824408462,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 78,,,,,,,102.99625,1.037732725,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 79,,,,,,,104.32955,0.875252587,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 80,,,,,,,105.66285,1.139420976,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.52950194,48.47596626,,Cc 19 81,,,,,,,106.99615,0.957413867,,0.024967374,,,,0.000708927,,,,,0.070892681,2.49673742,35.21854979,,,0.067873636,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.5349579,48.47588104,,Cc 20 0.5,,,,,,,0.50015,0.964204036,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.5349579,48.47588104,,Cc 20 1.0,,,,,,,1.1866,1.069534467,,0.032287601,,,,0.001620357,,,,,0.162035658,3.228760119,19.92623208,,,0.173302721,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.5349579,48.47588104,,Cc 20 1.5,,,,,,,1.87305,1.011900835,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.5349579,48.47588104,,Cc 20 2.0,,,,,,,2.5595,1.035749234,,0.029611686,,,,0.00144771,,,,,0.144771023,2.96116859,20.45415252,,,0.149946476,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.5349579,48.47588104,,Cc 20 2.5,,,,,,,3.24595,0.99335208,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.5349579,48.47588104,,Cc 20 3.0,,,,,,,3.9324,1.133792654,,0.037560559,,,,0.001764194,,,,,0.176419361,3.75605589,21.29049706,,,0.200022976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.5349579,48.47588104,,Cc 20 3.5,,,,,,,4.61885,1.227198885,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.5349579,48.47588104,,Cc 20 4.0,,,,,,,5.3053,1.308680916,,0.0275829,,,,0.001361883,,,,,0.136188257,2.758289953,20.25350798,,,0.178226973,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.5349579,48.47588104,,Cc 20 4.5,,,,,,,5.99175,1.200038208,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.5349579,48.47588104,,Cc 20 5.0,,,,,,,6.6782,1.343128604,,0.022244926,,,,0.001010259,,,,,0.101025862,2.2244926,22.01904108,,,0.135690725,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.5349579,48.47588104,,Cc 20 5.5,,,,,,,7.36465,1.426598002,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.5349579,48.47588104,,Cc 20 6.0,,,,,,,8.0511,0.912532504,,0.021079105,,,,0.00093335,,,,,0.093334978,2.107910484,22.58435718,,,0.085171201,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.5349579,48.47588104,,Cc 20 6.5,,,,,,,8.73755,1.120543543,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.5349579,48.47588104,,Cc 20 7.0,,,,,,,9.424,1.374264014,,0.020075716,,,,0.000952222,,,,,0.095222205,2.007571622,21.08301964,,,0.13086045,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.5349579,48.47588104,,Cc 20 7.5,,,,,,,10.11045,1.665081996,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.5349579,48.47588104,,Cc 20 8.0,,,,,,,10.7969,1.324579849,,0.017286985,,,,0.00092644,,,,,0.092643993,1.728698539,18.65958593,,,0.122714366,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.5349579,48.47588104,,Cc 20 8.5,,,,,,,11.48335,1.280195328,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.5349579,48.47588104,,Cc 20 9.0,,,,,,,12.1698,1.445809212,,0.020363309,,,,0.000956627,,,,,0.095662746,2.03633086,21.28656076,,,0.13831008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.5349579,48.47588104,,Cc 20 9.5,,,,,,,12.85625,1.276220595,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.5349579,48.47588104,,Cc 20 10.0,,,,,,,13.5427,1.249059918,,0.022286174,,,,0.000988752,,,,,0.098875175,2.228617364,22.5397059,,,0.123501018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.5349579,48.47588104,,Cc 20 10.5,,,,,,,14.22915,1.320605116,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.5349579,48.47588104,,Cc 20 11.0,,,,,,,14.9156,1.75053876,,0.018915021,,,,0.000856055,,,,,0.085605489,1.891502095,22.09557018,,,0.149855727,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.5349579,48.47588104,,Cc 20 11.5,,,,,,,15.60205,1.233160985,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.5349579,48.47588104,,Cc 20 12.0,,,,,,,16.2885,1.772399793,,0.018568347,,,,0.000686735,,,,,0.068673514,1.856834684,27.03858545,,,0.121716923,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.5349579,48.47588104,,Cc 20 12.5,,,,,,,16.97495,1.233160985,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.5349579,48.47588104,,Cc 20 13.0,,,,,,,17.6614,1.219911874,,0.02248303,,,,0.000819274,,,,,0.081927378,2.248302962,27.44263302,,,0.099944181,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.5349579,48.47588104,,Cc 20 13.5,,,,,,,18.34785,1.720728261,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.5349579,48.47588104,,Cc 20 14.0,,,,,,,19.0343,1.573000676,,0.017380923,,,,0.000804953,,,,,0.080495258,1.7380923,21.59248065,,,0.126619095,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.5349579,48.47588104,,Cc 20 14.5,,,,,,,19.72075,1.495493378,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.5349579,48.47588104,,Cc 20 15.0,,,,,,,20.4072,1.248397462,,0.02383414,,,,0.001044731,,,,,0.104473134,2.383414004,22.81365461,,,0.130423996,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.5349579,48.47588104,,Cc 20 15.5,,,,,,,21.09365,1.204675397,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.5349579,48.47588104,,Cc 20 16.0,,,,,,,21.7801,1.25170974,,0.02043298,,,,0.000926955,,,,,0.092695457,2.043297973,22.04312966,,,0.116027806,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.5349579,48.47588104,,Cc 20 16.5,,,,,,,22.46655,1.063572367,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.5349579,48.47588104,,Cc 20 17.0,,,,,,,23.153,1.474294801,,0.020167529,,,,0.000845438,,,,,0.084543783,2.016752934,23.85453854,,,0.12464246,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.5349579,48.47588104,,Cc 20 17.5,,,,,,,23.83945,1.298081627,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.5349579,48.47588104,,Cc 20 18,,,,,,,24.5259,1.755175949,,0.016544214,,,,0.000830759,,,,,0.083075862,1.654421428,19.91458642,,,0.145812754,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.5349579,48.47588104,,Cc 20 18.5,,,,,,,25.21235,1.29476935,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.5349579,48.47588104,,Cc 20 10,,,,,,,25.8988,1.370289281,,0.017928438,,,,0.000751088,,,,,0.07510883,1.792843795,23.86994701,,,0.102920825,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.5349579,48.47588104,,Cc 20 19.5,,,,,,,26.58525,1.327892127,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.5349579,48.47588104,,Cc 20 20.0,,,,,,,27.2717,1.610098186,,0.014647379,,,,0.000883557,,,,,0.088355737,1.464737862,16.57773354,,,0.142261412,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.5349579,48.47588104,,Cc 20 21,,,,,,,27.95815,1.017034865,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.5349579,48.47588104,,Cc 20 22,,,,,,,29.33105,1.567866645,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN,Arias-Ortiz-et-al-2020,,,,-13.5349579,48.47588104,,Cc 20 23,,,,,,,30.70395,1.136276862,,0,,,,0,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
